25000
2541,2609,7757,21667,12459,24315
21667,3445,5501,2541,13514,12459,24315,21439
13514,4450,8232,21667,9531,24315,21439,9826
9531,2568,3081,13514,15560,21439,9826,3525
15560,1620,4012,9531,8370,9826,3525,9127
8370,526,1607,15560,20872,3525,9127,9005
20872,1178,6708,8370,10842,9127,9005,15537
10842,7213,9555,20872,15018,9005,15537,12283
15018,5147,2754,10842,15089,15537,12283,11752
15089,8482,8390,15018,22085,12283,11752,7040
22085,1188,969,15089,7533,11752,7040,2327
7533,5008,8165,22085,9341,7040,2327,8864
9341,4291,7579,7533,3650,2327,8864,19581
3650,6247,9801,9341,3238,8864,19581,22305
3238,2609,1477,3650,12671,19581,22305,21405
12671,2867,1570,3238,9336,22305,21405,21019
9336,5586,2664,12671,4633,21405,21019,8019
4633,7071,36,9336,7895,21019,8019,1116
7895,7248,5991,4633,2470,8019,1116,1546
2470,3117,8869,7895,5431,1116,1546,302
5431,3,3643,2470,4537,1546,302,16151
4537,6828,7533,5431,19396,302,16151,5322
19396,6703,4041,4537,10457,16151,5322,11185
10457,7088,8202,19396,19677,5322,11185,14789
19677,3148,5570,10457,12536,11185,14789,10551
12536,2944,688,19677,4722,14789,10551,19800
4722,6540,7952,12536,1166,10551,19800,4503
1166,8853,7183,4722,17441,19800,4503,3812
17441,1884,1453,1166,22314,4503,3812,12323
22314,6984,845,17441,15565,3812,12323,24125
15565,2930,6203,22314,8886,12323,24125,24369
8886,2415,8516,15565,6744,24125,24369,546
6744,8868,5838,8886,22980,24369,546,19204
22980,4904,6116,6744,22464,546,19204,3418
22464,1829,4373,22980,21931,19204,3418,4553
21931,1337,8184,22464,6428,3418,4553,23308
6428,4369,4517,21931,6128,4553,23308,6487
6128,5718,1072,6428,9638,23308,6487,10001
9638,4911,9158,6128,4694,6487,10001,3793
4694,9275,8059,9638,10925,10001,3793,6045
10925,1081,2219,4694,20174,3793,6045,10845
20174,8747,3973,10925,19988,6045,10845,18086
19988,6524,3953,20174,17853,10845,18086,13963
17853,1156,4760,19988,18277,18086,13963,7489
18277,5406,4493,17853,7621,13963,7489,15807
7621,5605,4688,18277,5853,7489,15807,12183
5853,696,4372,7621,3733,15807,12183,3290
3733,9556,9564,5853,15593,12183,3290,14703
15593,210,4460,3733,1770,3290,14703,17930
1770,2033,8391,15593,1844,14703,17930,3253
1844,8833,9722,1770,23110,17930,3253,14088
23110,2927,3202,1844,17808,3253,14088,23920
17808,4240,4997,23110,18139,14088,23920,6741
18139,627,9151,17808,21964,23920,6741,13757
21964,508,6254,18139,5498,6741,13757,9814
5498,3562,1589,21964,22902,13757,9814,18008
22902,4825,8661,5498,9578,9814,18008,11814
9578,5562,1349,22902,3799,18008,11814,8510
3799,2614,3070,9578,6979,11814,8510,2223
6979,2461,4372,3799,23341,8510,2223,1982
23341,7563,4418,6979,24278,2223,1982,9590
24278,9060,4612,23341,5300,1982,9590,15988
5300,8790,8616,24278,20667,9590,15988,22609
20667,528,5352,5300,5799,15988,22609,20723
5799,9428,8913,20667,24069,22609,20723,17222
24069,95,8262,5799,16395,20723,17222,1435
16395,8636,3023,24069,19498,17222,1435,17787
19498,7816,9228,16395,21073,1435,17787,5038
21073,4372,4795,19498,16823,17787,5038,12659
16823,4731,4880,21073,17085,5038,12659,3956
17085,1049,8293,16823,1414,12659,3956,8049
1414,6469,5875,17085,8703,3956,8049,9298
8703,3306,8383,1414,19382,8049,9298,19317
19382,3576,2273,8703,562,9298,19317,5709
562,1454,6038,19382,20422,19317,5709,6391
20422,6645,5369,562,3665,5709,6391,13045
3665,6808,2058,20422,14470,6391,13045,5705
14470,9981,5599,3665,18135,13045,5705,2742
18135,7026,6862,14470,7095,5705,2742,21679
7095,951,6455,18135,14122,2742,21679,11191
14122,5775,7399,7095,5372,21679,11191,23422
5372,1069,4411,14122,2182,11191,23422,21793
2182,422,5237,5372,11320,23422,21793,17795
11320,9991,1146,2182,8896,21793,17795,11388
8896,33,4722,11320,11021,17795,11388,12385
11021,6027,1082,8896,19680,11388,12385,6674
19680,9367,8848,11021,11555,12385,6674,15530
11555,3309,2674,19680,13803,6674,15530,7892
13803,7232,3238,11555,18211,15530,7892,18887
18211,1299,5038,13803,6707,7892,18887,10754
6707,9276,4296,18211,8394,18887,10754,23482
8394,6759,2436,6707,17866,10754,23482,1264
17866,6354,3093,8394,13652,23482,1264,11041
13652,8035,3381,17866,20904,1264,11041,20404
20904,9955,5339,13652,1565,11041,20404,12876
1565,6188,5730,20904,20488,20404,12876,11333
20488,2738,7257,1565,23902,12876,11333,22530
23902,142,9512,20488,22857,11333,22530,21163
22857,8846,6485,23902,4635,22530,21163,5097
4635,658,8879,22857,213,21163,5097,2177
213,1208,3037,4635,13849,5097,2177,23695
13849,6314,575,213,14451,2177,23695,14182
14451,1886,9623,13849,22876,23695,14182,14060
22876,9601,9118,14451,4997,14182,14060,2722
4997,2861,7252,22876,5274,14060,2722,4002
5274,508,8489,4997,1303,2722,4002,16226
1303,1549,7267,5274,7359,4002,16226,3541
7359,7278,4255,1303,19063,16226,3541,10202
19063,6712,5313,7359,18269,3541,10202,4825
18269,3988,6667,19063,15541,10202,4825,7893
15541,7004,176,18269,22306,4825,7893,8266
22306,2398,9742,15541,16862,7893,8266,7366
16862,3785,8892,22306,8778,8266,7366,22501
8778,5606,2632,16862,10021,7366,22501,4756
10021,5377,2617,8778,22034,22501,4756,5795
22034,1511,2937,10021,6484,4756,5795,5291
6484,5654,4177,22034,9328,5795,5291,1233
9328,9865,7540,6484,9853,5291,1233,1979
9853,153,5818,9328,21259,1233,1979,14146
21259,3010,9366,9853,20281,1979,14146,21190
20281,3071,9870,21259,5725,14146,21190,20415
5725,4208,4620,20281,2030,21190,20415,13035
2030,3490,1486,5725,9448,20415,13035,19191
9448,5227,202,2030,22922,13035,19191,13118
22922,6799,9216,9448,17179,19191,13118,12742
17179,6870,156,22922,16028,13118,12742,2217
16028,9392,9268,17179,11608,12742,2217,10674
11608,9898,9530,16028,3240,2217,10674,19916
3240,4512,1857,11608,23100,10674,19916,15005
23100,2162,9889,3240,14471,19916,15005,13220
14471,4474,25,23100,512,15005,13220,6860
512,9179,128,14471,18254,13220,6860,5806
18254,4203,9044,512,11447,6860,5806,12159
11447,4021,4356,18254,5761,5806,12159,17291
5761,4862,3383,11447,17577,12159,17291,21581
17577,74,7933,5761,12297,17291,21581,17583
12297,3254,4282,17577,12232,21581,17583,16550
12232,8905,6744,12297,16125,17583,16550,2293
16125,5768,4133,12232,21618,16550,2293,8371
21618,6946,8920,16125,12239,2293,8371,21355
12239,9701,168,21618,18478,8371,21355,5458
18478,9076,9093,12239,6511,21355,5458,5995
6511,5788,5326,18478,9430,5458,5995,20707
9430,4975,300,6511,3068,5995,20707,14303
3068,7183,7137,9430,19852,20707,14303,15319
19852,6542,8009,3068,4186,14303,15319,8004
4186,7163,5721,19852,20671,15319,8004,24552
20671,4490,7718,4186,13360,8004,24552,8561
13360,4765,8511,20671,16034,24552,8561,19030
16034,8426,5979,13360,5188,8561,19030,12511
5188,1894,8500,16034,15535,19030,12511,20705
15535,3913,1500,5188,9674,12511,20705,3576
9674,2783,9170,15535,18419,20705,3576,844
18419,8244,4903,9674,21316,3576,844,23883
21316,9655,1543,18419,10631,844,23883,8234
10631,175,9356,21316,4391,23883,8234,4386
4391,1711,5603,10631,21946,8234,4386,2948
21946,4802,7500,4391,3472,4386,2948,17606
3472,7282,9777,21946,2948,17606
12459,4152,817,2541,21667,24315,23123,23420
24315,6915,7046,2541,21667,13514,12459,21439,23123,23420,3851
21439,8827,430,21667,13514,9531,24315,9826,23420,3851,14270
9826,2767,3317,13514,9531,15560,21439,3525,3851,14270,804
3525,8148,3884,9531,15560,8370,9826,9127,14270,804,24902
9127,1828,2926,15560,8370,20872,3525,9005,804,24902,12269
9005,9864,74,8370,20872,10842,9127,15537,24902,12269,8916
15537,1426,129,20872,10842,15018,9005,12283,12269,8916,19833
12283,1575,561,10842,15018,15089,15537,11752,8916,19833,2839
11752,5651,6171,15018,15089,22085,12283,7040,19833,2839,3349
7040,1817,5307,15089,22085,7533,11752,2327,2839,3349,8030
2327,7714,1992,22085,7533,9341,7040,8864,3349,8030,4414
8864,4663,5778,7533,9341,3650,2327,19581,8030,4414,14238
19581,3948,5817,9341,3650,3238,8864,22305,4414,14238,194
22305,9630,1230,3650,3238,12671,19581,21405,14238,194,24149
21405,5595,134,3238,12671,9336,22305,21019,194,24149,8048
21019,2047,8862,12671,9336,4633,21405,8019,24149,8048,3704
8019,7181,874,9336,4633,7895,21019,1116,8048,3704,12194
1116,5644,9948,4633,7895,2470,8019,1546,3704,12194,10499
1546,543,3792,7895,2470,5431,1116,302,12194,10499,22984
302,185,2371,2470,5431,4537,1546,16151,10499,22984,20895
16151,3070,6401,5431,4537,19396,302,5322,22984,20895,11930
5322,8798,4496,4537,19396,10457,16151,11185,20895,11930,9666
11185,6530,373,19396,10457,19677,5322,14789,11930,9666,18145
14789,1410,2181,10457,19677,12536,11185,10551,9666,18145,21187
10551,2896,3227,19677,12536,4722,14789,19800,18145,21187,4068
19800,3840,611,12536,4722,1166,10551,4503,21187,4068,2268
4503,1571,8504,4722,1166,17441,19800,3812,4068,2268,8296
3812,2741,5519,1166,17441,22314,4503,12323,2268,8296,21372
12323,673,2371,17441,22314,15565,3812,24125,8296,21372,16181
24125,6749,6268,22314,15565,8886,12323,24369,21372,16181,15075
24369,8857,5149,15565,8886,6744,24125,546,16181,15075,17581
546,1482,6038,8886,6744,22980,24369,19204,15075,17581,20930
19204,6023,7126,6744,22980,22464,546,3418,17581,20930,9244
3418,2339,6567,22980,22464,21931,19204,4553,20930,9244,20762
4553,7270,2524,22464,21931,6428,3418,23308,9244,20762,2938
23308,5290,340,21931,6428,6128,4553,6487,20762,2938,16193
6487,8925,4088,6428,6128,9638,23308,10001,2938,16193,19822
10001,4837,1807,6128,9638,4694,6487,3793,16193,19822,19533
3793,813,2599,9638,4694,10925,10001,6045,19822,19533,4236
6045,340,3710,4694,10925,20174,3793,10845,19533,4236,14538
10845,5826,4181,10925,20174,19988,6045,18086,4236,14538,379
18086,673,7397,20174,19988,17853,10845,13963,14538,379,3479
13963,9037,9766,19988,17853,18277,18086,7489,379,3479,8950
7489,2917,9710,17853,18277,7621,13963,15807,3479,8950,4308
15807,8489,6018,18277,7621,5853,7489,12183,8950,4308,18317
12183,2331,7346,7621,5853,3733,15807,3290,4308,18317,23653
3290,1167,3813,5853,3733,15593,12183,14703,18317,23653,13435
14703,3385,3543,3733,15593,1770,3290,17930,23653,13435,7282
17930,7292,5724,15593,1770,1844,14703,3253,13435,7282,3574
3253,6462,4562,1770,1844,23110,17930,14088,7282,3574,390
14088,4600,1752,1844,23110,17808,3253,23920,3574,390,7099
23920,4903,9877,23110,17808,18139,14088,6741,390,7099,7827
6741,2193,6092,17808,18139,21964,23920,13757,7099,7827,20676
13757,1684,9358,18139,21964,5498,6741,9814,7827,20676,2329
9814,8691,2024,21964,5498,22902,13757,18008,20676,2329,8732
18008,9420,869,5498,22902,9578,9814,11814,2329,8732,559
11814,2557,6445,22902,9578,3799,18008,8510,8732,559,22772
8510,8266,1594,9578,3799,6979,11814,2223,559,22772,23292
2223,6211,7535,3799,6979,23341,8510,1982,22772,23292,7420
1982,7657,4700,6979,23341,24278,2223,9590,23292,7420,16288
9590,9906,9988,23341,24278,5300,1982,15988,7420,16288,2070
15988,2047,1073,24278,5300,20667,9590,22609,16288,2070,6312
22609,153,5432,5300,20667,5799,15988,20723,2070,6312,13004
20723,4616,7445,20667,5799,24069,22609,17222,6312,13004,590
17222,7508,7430,5799,24069,16395,20723,1435,13004,590,3841
1435,2008,2108,24069,16395,19498,17222,17787,590,3841,9133
17787,9183,3263,16395,19498,21073,1435,5038,3841,9133,7806
5038,1985,7728,19498,21073,16823,17787,12659,9133,7806,10765
12659,9355,21,21073,16823,17085,5038,3956,7806,10765,1055
3956,3438,4398,16823,17085,1414,12659,8049,10765,1055,14497
8049,8397,2859,17085,1414,8703,3956,9298,1055,14497,22223
9298,5267,955,1414,8703,19382,8049,19317,14497,22223,16263
