25000
14383,8989,4219,14764,10295,22619
14764,881,186,14383,2323,10295,22619,14652
2323,1947,9500,14764,17694,22619,14652,15144
17694,8900,2032,2323,11081,14652,15144,12200
11081,6226,7354,17694,23195,15144,12200,265
23195,4181,8485,11081,8198,12200,265,7570
8198,1150,614,23195,22548,265,7570,15055
22548,2101,6984,8198,7593,7570,15055,3450
7593,5403,6193,22548,19839,15055,3450,3754
19839,8313,4592,7593,12602,3450,3754,2839
12602,7447,288,19839,9500,3754,2839,19424
9500,5942,6535,12602,19878,2839,19424,19519
19878,5554,59,9500,18658,19424,19519,23735
18658,6763,8802,19878,18537,19519,23735,13695
18537,7951,7855,18658,20131,23735,13695,12471
20131,2218,6940,18537,4812,13695,12471,2016
4812,2074,9451,20131,6595,12471,2016,5939
6595,3479,373,4812,8268,2016,5939,21010
8268,8951,2379,6595,22099,5939,21010,20079
22099,2405,5178,8268,8231,21010,20079,1437
8231,6085,2938,22099,8869,20079,1437,18852
8869,15,3587,8231,12123,1437,18852,5075
12123,9904,2116,8869,21672,18852,5075,16371
21672,571,5307,12123,14086,5075,16371,15874
14086,8309,5236,21672,8405,16371,15874,23147
8405,9900,2108,14086,13022,15874,23147,20477
13022,5525,2194,8405,17735,23147,20477,20756
17735,8643,7431,13022,4351,20477,20756,7288
4351,2254,1758,17735,22436,20756,7288,20026
22436,6233,205,4351,12319,7288,20026,904
12319,9614,4803,22436,17010,20026,904,24629
17010,3497,8040,12319,20166,904,24629,20743
20166,4255,6976,17010,13304,24629,20743,11971
13304,8414,9558,20166,22595,20743,11971,6292
22595,5708,7171,13304,1632,11971,6292,10622
1632,1088,1793,22595,14917,6292,10622,18728
14917,6462,1103,1632,24998,10622,18728,5583
24998,1733,6366,14917,6281,18728,5583,14651
6281,9571,8656,24998,16160,5583,14651,7104
16160,1674,7880,6281,13989,14651,7104,9171
13989,3893,7926,16160,18336,7104,9171,5976
18336,6340,5770,13989,5775,9171,5976,18814
5775,120,4983,18336,18578,5976,18814,16903
18578,3201,8726,5775,11460,18814,16903,22506
11460,3094,5786,18578,13387,16903,22506,21633
13387,8931,2708,11460,22658,22506,21633,8273
22658,6941,8781,13387,11648,21633,8273,19012
11648,7100,7548,22658,11459,8273,19012,18484
11459,2109,5514,11648,17964,19012,18484,18904
17964,7107,7817,11459,5063,18484,18904,13639
5063,9038,8195,17964,6283,18904,13639,4348
6283,5963,1852,5063,11431,13639,4348,4656
11431,5651,7696,6283,19803,4348,4656,8577
19803,8218,5222,11431,23246,4656,8577,21180
23246,6352,6244,19803,18798,8577,21180,10145
18798,9455,6597,23246,16206,21180,10145,19606
16206,4170,5795,18798,22381,10145,19606,21516
22381,2367,643,16206,17602,19606,21516,14244
17602,7131,1920,22381,17769,21516,14244,10338
17769,9369,225,17602,8325,14244,10338,1742
8325,7706,4653,17769,19305,10338,1742,12530
19305,9285,1000,8325,18926,1742,12530,16529
18926,3434,6385,19305,2841,12530,16529,15492
2841,8548,5543,18926,5096,16529,15492,8102
5096,8252,5655,2841,23030,15492,8102,22572
23030,9713,3642,5096,8636,8102,22572,6190
8636,203,5676,23030,8889,22572,6190,8153
8889,5494,2206,8636,13241,6190,8153,22052
13241,9724,64,8889,19392,8153,22052,21770
19392,7428,2428,13241,21564,22052,21770,8287
21564,6309,6883,19392,19088,21770,8287,12539
19088,9026,6831,21564,9054,8287,12539,18796
9054,9031,7745,19088,10839,12539,18796,24126
10839,7474,6162,9054,8096,18796,24126,13964
8096,9666,3196,10839,16992,24126,13964,1615
16992,2739,3724,8096,2054,13964,1615,5307
2054,7849,2024,16992,15259,1615,5307,18587
15259,4724,7635,2054,20353,5307,18587,4341
20353,4761,3273,15259,23882,18587,4341,24704
23882,3178,3013,20353,13167,4341,24704,1726
13167,5280,9243,23882,10351,24704,1726,9022
10351,3007,1835,13167,2454,1726,9022,22836
2454,1271,8501,10351,17645,9022,22836,15383
17645,4041,995,2454,24016,22836,15383,15179
24016,4918,1470,17645,13704,15383,15179,17626
13704,9776,1227,24016,2699,15179,17626,15388
2699,4705,5154,13704,2347,17626,15388,24564
2347,4410,3736,2699,530,15388,24564,6037
530,2899,8237,2347,5754,24564,6037,5727
5754,6250,2565,530,20972,6037,5727,24675
20972,1433,8989,5754,13128,5727,24675,11355
13128,2642,5634,20972,13316,24675,11355,9129
13316,7365,7366,13128,3623,11355,9129,15901
3623,3269,2127,13316,10339,9129,15901,2043
10339,6991,2799,3623,3757,15901,2043,20810
3757,1492,2272,10339,9498,2043,20810,15190
9498,8395,4500,3757,13806,20810,15190,14328
13806,459,9666,9498,5584,15190,14328,3236
5584,9353,4501,13806,276,14328,3236,10072
276,662,4271,5584,1995,3236,10072,19335
1995,2323,6790,276,10584,10072,19335,7142
10584,1850,3380,1995,11354,19335,7142,17305
11354,1944,6261,10584,9973,7142,17305,16322
9973,3469,4843,11354,22011,17305,16322,21995
22011,4498,9719,9973,21706,16322,21995,11418
21706,3761,2283,22011,22109,21995,11418,4643
22109,5061,6403,21706,150,11418,4643,4046
150,4269,2426,22109,21241,4643,4046,7697
