25000
4915,1120,66,7964,20015,5888
7964,5864,4671,4915,24115,20015,5888,2693
24115,5065,7134,7964,4300,5888,2693,8197
4300,2852,2774,24115,20498,2693,8197,7079
20498,9997,977,4300,18648,8197,7079,18378
18648,9824,3201,20498,22408,7079,18378,8429
22408,5411,8608,18648,24919,18378,8429,5013
24919,4252,6501,22408,15722,8429,5013,20236
15722,311,3399,24919,1973,5013,20236,21853
1973,126,5959,15722,21316,20236,21853,11814
21316,6900,9001,1973,5848,21853,11814,20300
5848,7231,482,21316,3074,11814,20300,14271
3074,1173,2339,5848,10297,20300,14271,7167
10297,4846,3332,3074,21051,14271,7167,383
21051,1961,74,10297,18150,7167,383,1207
18150,887,9433,21051,22625,383,1207,13025
22625,6492,3103,18150,23501,1207,13025,22037
23501,4105,1557,22625,10382,13025,22037,22656
10382,238,3309,23501,4630,22037,22656,11183
4630,4332,6587,10382,7545,22656,11183,6251
7545,4287,4156,4630,20931,11183,6251,19821
20931,9788,6050,7545,16045,6251,19821,16521
16045,9117,392,20931,19512,19821,16521,21780
19512,2551,9428,16045,10327,16521,21780,24779
10327,3792,2678,19512,23669,21780,24779,5145
23669,1739,692,10327,20382,24779,5145,20077
20382,1679,5323,23669,20613,5145,20077,18114
20613,1174,2852,20382,2497,20077,18114,14275
2497,7662,6021,20613,24114,18114,14275,2218
24114,2536,5975,2497,14590,14275,2218,15265
14590,6095,3424,24114,683,2218,15265,9644
683,5409,2588,14590,6599,15265,9644,23832
6599,6527,5866,683,1497,9644,23832,20990
1497,4145,3117,6599,23797,23832,20990,6424
23797,9175,8477,1497,6916,20990,6424,10937
6916,6056,9814,23797,17290,6424,10937,4770
17290,8986,2197,6916,11863,10937,4770,3139
11863,5865,4455,17290,17858,4770,3139,12133
17858,2589,8416,11863,23389,3139,12133,635
23389,235,6381,17858,20487,12133,635,647
20487,7446,8326,23389,22949,635,647,7102
22949,7074,9126,20487,4497,647,7102,12349
4497,3649,8248,22949,17890,7102,12349,8968
17890,8330,1311,4497,20538,12349,8968,15702
20538,4269,867,17890,19094,8968,15702,560
19094,7287,6717,20538,21858,15702,560,3249
21858,643,9048,19094,18252,560,3249,8946
18252,5657,3522,21858,10201,3249,8946,17904
10201,4914,6154,18252,1998,8946,17904,19583
1998,2992,441,10201,6005,17904,19583,12633
6005,984,9048,1998,15778,19583,12633,13375
15778,256,9970,6005,24255,12633,13375,18415
24255,1245,6121,15778,4037,13375,18415,5948
4037,777,3835,24255,9025,18415,5948,19252
9025,889,7364,4037,13852,5948,19252,818
13852,216,8336,9025,12997,19252,818,2129
12997,5690,3642,13852,1789,818,2129,12843
1789,3814,5692,12997,22875,2129,12843,11445
22875,1891,8496,1789,20024,12843,11445,21906
20024,3355,2512,22875,705,11445,21906,8635
705,5715,6994,20024,4259,21906,8635,10636
4259,9229,6358,705,3044,8635,10636,14492
3044,6042,1238,4259,2543,10636,14492,8620
2543,9881,7308,3044,18690,14492,8620,8253
18690,7393,9225,2543,5031,8620,8253,21304
5031,7750,8377,18690,19162,8253,21304,12108
19162,8273,8006,5031,10731,21304,12108,16751
10731,4699,9519,19162,8464,12108,16751,1868
8464,479,5476,10731,502,16751,1868,18177
502,9706,1368,8464,19211,1868,18177,15772
19211,9192,6274,502,7285,18177,15772,17608
7285,6056,1234,19211,10312,15772,17608,5332
10312,9917,9870,7285,15275,17608,5332,4676
15275,6926,8160,10312,5964,5332,4676,19382
5964,4719,282,15275,8194,4676,19382,9593
8194,672,434,5964,19446,19382,9593,16435
19446,7276,6254,8194,2649,9593,16435,10332
2649,6793,9671,19446,5014,16435,10332,3942
5014,3844,3026,2649,9709,10332,3942,15903
9709,6979,1237,5014,10556,3942,15903,3509
10556,2251,4729,9709,581,15903,3509,23571
581,9614,6876,10556,4263,3509,23571,15060
4263,9087,4313,581,23083,23571,15060,3508
23083,2747,9566,4263,9627,15060,3508,6549
9627,6141,2453,23083,24399,3508,6549,10386
24399,935,1685,9627,2072,6549,10386,11190
2072,5080,6991,24399,21470,10386,11190,2242
21470,2920,1349,2072,1137,11190,2242,13676
1137,3214,6198,21470,2282,2242,13676,2610
2282,9509,7933,1137,9438,13676,2610,14178
9438,6480,6533,2282,3193,2610,14178,10975
3193,8367,109,9438,20929,14178,10975,5027
20929,9139,1512,3193,10859,10975,5027,3117
10859,9780,2984,20929,24568,5027,3117,22865
24568,890,3111,10859,15583,3117,22865,8989
15583,4221,9493,24568,1033,22865,8989,24436
1033,7841,188,15583,19953,8989,24436,7488
19953,6370,6928,1033,21104,24436,7488,880
21104,4501,9117,19953,18064,7488,880,8564
18064,2847,6995,21104,13136,880,8564,5680
13136,7923,3782,18064,3797,8564,5680,16500
3797,8680,9355,13136,23728,5680,16500,19819
23728,7125,7952,3797,11668,16500,19819,22741
11668,704,339,23728,2615,19819,22741,9581
2615,4151,213,11668,1319,22741,9581,3000
1319,8272,631,2615,10574,9581,3000,20040
10574,3098,2992,1319,16772,3000,20040,1537
16772,7092,2238,10574,23942,20040,1537,16452
23942,4504,3224,16772,19015,1537,16452,296
19015,1574,1747,23942,5504,16452,296,2870
5504,6336,2147,19015,9607,296,2870,24989
9607,1240,529,5504,24885,2870,24989,16702
24885,2335,7610,9607,3392,24989,16702,13061
3392,3809,3189,24885,2113,16702,13061,16847
2113,3080,6656,3392,14336,13061,16847,16684
14336,184,7355,2113,19766,16847,16684,5304
19766,6790,5216,14336,1864,16684,5304,8030
1864,6710,3916,19766,18881,5304,8030,24229
18881,3169,7414,1864,23243,8030,24229,16143
23243,607,7320,18881,15659,24229,16143,12125
15659,3979,5232,23243,5731,16143,12125,6381
5731,4303,7077,15659,18321,12125,6381,22923
18321,8224,7748,5731,5190,6381,22923,12306
5190,5667,9080,18321,6032,22923,12306,9818
6032,972,7241,5190,13487,12306,9818,23300
13487,827,3660,6032,4261,9818,23300,22120
4261,9389,2068,13487,12999,23300,22120,12849
12999,541,1724,4261,5949,22120,12849,10908
5949,6030,4351,12999,7724,12849,10908,21265
7724,4913,9110,5949,11367,10908,21265,13787
11367,7359,1449,7724,13010,21265,13787,877
13010,6465,502,11367,20546,13787,877,19572
20546,6666,9527,13010,24302,877,19572,23960
24302,770,6187,20546,1917,19572,23960,18901
1917,6941,1377,24302,24261,23960,18901,20633
24261,3507,920,1917,22477,18901,20633,5501
22477,2961,4162,24261,18912,20633,5501,6067
18912,7998,7537,22477,22150,5501,6067,11765
22150,1910,3665,18912,20974,6067,11765,19315
20974,2970,9235,22150,3032,11765,19315,23801
3032,907,149,20974,14294,19315,23801,6903
14294,2895,6648,3032,11549,23801,6903,12657
11549,8569,9789,14294,13352,6903,12657,21046
13352,8372,4600,11549,4491,12657,21046,4587
4491,492,9638,13352,11122,21046,4587,6141
11122,62,7851,4491,22880,4587,6141,58
22880,7439,2880,11122,8710,6141,58,22588
8710,4705,457,22880,16322,58,22588,17236
16322,2407,5475,8710,9003,22588,17236,20806
9003,6644,9349,16322,24701,17236,20806,9251
24701,3205,6503,9003,24899,20806,9251,3751
24899,6621,6166,24701,5188,9251,3751,8803
5188,666,4619,24899,15803,3751,8803,18082
15803,56,8928,5188,2697,8803,18082,6318
2697,4637,3026,15803,2798,18082,6318,22749
2798,8163,1896,2697,22539,6318,22749,19695
