25000
22896,4684,425,23571,10705,4786
23571,4910,1827,22896,1874,10705,4786,11952
1874,410,825,23571,8859,4786,11952,849
8859,586,2269,1874,21243,11952,849,22046
21243,3286,1982,8859,14743,849,22046,12707
14743,6402,3146,21243,24638,22046,12707,19531
24638,4747,5690,14743,16469,12707,19531,20927
16469,8582,750,24638,8633,19531,20927,3708
8633,1193,8936,16469,20627,20927,3708,18626
20627,9946,6515,8633,8737,3708,18626,13991
8737,7428,2644,20627,11389,18626,13991,10382
11389,4741,3804,8737,15540,13991,10382,7405
15540,3836,4992,11389,24566,10382,7405,17830
24566,8975,3877,15540,12697,7405,17830,8550
12697,7544,6291,24566,10074,17830,8550,18465
10074,726,8580,12697,6324,8550,18465,3352
6324,6716,1988,10074,18564,18465,3352,13643
18564,407,3478,6324,12481,3352,13643,14265
12481,2813,7345,18564,13655,13643,14265,676
13655,2100,2452,12481,10725,14265,676,22850
10725,9327,8502,13655,6078,676,22850,5246
6078,1950,4075,10725,16503,22850,5246,914
16503,4192,6884,6078,6643,5246,914,6072
6643,4825,1737,16503,20804,914,6072,2707
20804,5820,1124,6643,11772,6072,2707,1069
11772,4604,9601,20804,4460,2707,1069,11437
4460,120,9346,11772,20456,1069,11437,17357
20456,3405,3956,4460,11743,11437,17357,13762
11743,4338,8732,20456,16990,17357,13762,5464
16990,7833,1882,11743,22523,13762,5464,11138
22523,1376,8559,16990,18249,5464,11138,10889
18249,462,8092,22523,1452,11138,10889,6335
1452,6899,7221,18249,12231,10889,6335,19176
12231,7923,9713,1452,3413,6335,19176,2457
3413,4566,23,12231,10558,19176,2457,11957
10558,8517,246,3413,3833,2457,11957,1539
3833,8525,6819,10558,22327,11957,1539,23359
22327,4321,9069,3833,12017,1539,23359,7152
12017,3704,5498,22327,23350,23359,7152,8679
23350,806,5876,12017,22700,7152,8679,9973
22700,2974,1762,23350,10929,8679,9973,15911
10929,1829,3095,22700,19709,9973,15911,20869
19709,1108,5235,10929,5338,15911,20869,198
5338,3403,5447,19709,1619,20869,198,18408
1619,319,1237,5338,8605,198,18408,3291
8605,3681,1695,1619,13651,18408,3291,119
13651,6148,496,8605,17304,3291,119,4833
17304,6140,3048,13651,17605,119,4833,4526
17605,4069,4063,17304,23143,4833,4526,5176
23143,9113,4988,17605,19815,4526,5176,8510
19815,4086,3982,23143,6509,5176,8510,718
6509,5234,8963,19815,20551,8510,718,2122
20551,801,5907,6509,16517,718,2122,8049
16517,8032,857,20551,6150,2122,8049,13082
6150,7757,8838,16517,20444,8049,13082,8358
20444,3086,732,6150,10658,13082,8358,6291
10658,600,4915,20444,9775,8358,6291,23125
9775,3827,8061,10658,5643,6291,23125,5530
5643,6502,7230,9775,3612,23125,5530,2096
3612,9860,6822,5643,15829,5530,2096,15433
15829,4819,9893,3612,12244,2096,15433,21028
12244,8517,7320,15829,19007,15433,21028,20734
19007,6741,4657,12244,18667,21028,20734,21248
18667,6720,811,19007,9369,20734,21248,19333
9369,5072,2185,18667,15188,21248,19333,21553
15188,2151,9158,9369,3449,19333,21553,4637
3449,6167,7385,15188,20398,21553,4637,23410
20398,8121,6968,3449,21226,4637,23410,21232
21226,9644,6153,20398,18456,23410,21232,18639
18456,4178,7401,21226,4609,21232,18639,14072
4609,1343,7264,18456,12712,18639,14072,12816
12712,4485,8296,4609,13270,14072,12816,11693
13270,2179,4664,12712,24651,12816,11693,1376
24651,2709,8682,13270,24418,11693,1376,13953
24418,1895,2569,24651,22001,1376,13953,23677
22001,1856,3066,24418,21331,13953,23677,21369
21331,2462,373,22001,14152,23677,21369,24216
14152,6738,5556,21331,1108,21369,24216,24731
1108,1383,3458,14152,5278,24216,24731,6590
5278,6367,6455,1108,8351,24731,6590,21349
8351,5643,8518,5278,12291,6590,21349,24873
12291,1966,8162,8351,13834,21349,24873,278
13834,2255,87,12291,23370,24873,278,10337
23370,1483,8251,13834,5866,278,10337,23139
5866,2593,5661,23370,960,10337,23139,12862
960,5652,288,5866,23192,23139,12862,13990
23192,2925,138,960,9681,12862,13990,12778
9681,4936,1456,23192,620,13990,12778,22554
620,4802,7645,9681,16088,12778,22554,20211
16088,138,3049,620,23281,22554,20211,22122
23281,6566,1994,16088,8485,20211,22122,15605
8485,2468,5381,23281,22529,22122,15605,23808
22529,8720,9206,8485,1131,15605,23808,8119
1131,937,103,22529,16919,23808,8119,16545
16919,9017,3656,1131,13010,8119,16545,6546
13010,2910,1012,16919,16386,16545,6546,5828
16386,8526,4876,13010,6087,6546,5828,246
6087,9175,7133,16386,21979,5828,246,23386
21979,1316,658,6087,24986,246,23386,7685
24986,5384,3909,21979,16790,23386,7685,16716
16790,6319,1036,24986,14692,7685,16716,11347
14692,549,5596,16790,13151,16716,11347,20349
13151,7526,1838,14692,14549,11347,20349,3949
14549,7052,8681,13151,24778,20349,3949,17074
24778,5835,3543,14549,8285,3949,17074,9498
8285,8082,2402,24778,3392,17074,9498,10176
3392,1889,6902,8285,15368,9498,10176,12549
15368,4135,6961,3392,2754,10176,12549,8060
2754,2461,1424,15368,22804,12549,8060,14775
22804,7064,1478,2754,19157,8060,14775,10434
19157,5080,6327,22804,1705,14775,10434,20588
1705,2490,9958,19157,24016,10434,20588,18869
24016,1203,1665,1705,10166,20588,18869,16438
10166,7091,2519,24016,12584,18869,16438,8766
12584,8675,2475,10166,7834,16438,8766,18495
7834,2780,1346,12584,989,8766,18495,11567
989,9863,3330,7834,13121,18495,11567,20934
13121,6942,3742,989,16098,11567,20934,23996
16098,5168,347,13121,5489,20934,23996,7380
5489,8775,7355,16098,18905,23996,7380,16375
18905,3890,6857,5489,24225,7380,16375,19504
24225,9757,2131,18905,24777,16375,19504,7558
24777,112,244,24225,7483,19504,7558,17589
7483,9093,2573,24777,14730,7558,17589,15232
14730,1668,2509,7483,3022,17589,15232,4935
3022,4051,3100,14730,10307,15232,4935,20302
10307,8836,2893,3022,22043,4935,20302,12576
22043,3058,40,10307,6742,20302,12576,14500
6742,911,149,22043,15342,12576,14500,1514
15342,2559,9586,6742,20265,14500,1514,22496
20265,8976,1692,15342,22022,1514,22496,24583
22022,933,8840,20265,14464,22496,24583,22491
14464,5022,4227,22022,11254,24583,22491,4801
11254,8934,6542,14464,8934,22491,4801,6269
8934,4574,7709,11254,3160,4801,6269,16525
3160,3897,8464,8934,8360,6269,16525,922
8360,4566,7,3160,23395,16525,922,24278
23395,596,4678,8360,762,922,24278,8289
762,6603,6041,23395,22926,24278,8289,6295
22926,3603,8272,762,3075,8289,6295,804
3075,8550,7654,22926,19662,6295,804,22214
19662,1372,7387,3075,4390,804,22214,22397
4390,6900,783,19662,13996,22214,22397,15550
13996,7427,7811,4390,9573,22397,15550,9998
9573,932,6338,13996,2104,15550,9998,20809
2104,3749,6261,9573,8591,9998,20809,3968
8591,8030,4682,2104,1305,20809,3968,222
1305,5101,9404,8591,20959,3968,222,23322
20959,8910,4035,1305,11767,222,23322,11730
11767,2298,3484,20959,6360,23322,11730,5057
6360,8096,2548,11767,7777,11730,5057,20301
7777,8301,2662,6360,15619,5057,20301,6585
15619,8907,5249,7777,5542,20301,6585,17855
5542,3693,5510,15619,13831,6585,17855,15214
13831,1290,7296,5542,3650,17855,15214,10440
3650,134,9840,13831,20633,15214,10440,2114
20633,1303,1507,3650,23701,10440,2114,12296
23701,3579,4555,20633,20362,2114,12296,13825
20362,8642,1006,23701,12296,13825
10705,2366,9574,22896,23571,4786,9412,24989
4786,3697,2467,22896,23571,1874,10705,11952,9412,24989,4840
11952,2187,8079,23571,1874,8859,4786,849,24989,4840,19701
849,7150,3640,1874,8859,21243,11952,22046,4840,19701,8429
22046,3836,2412,8859,21243,14743,849,12707,19701,8429,1369
12707,4027,6134,21243,14743,24638,22046,19531,8429,1369,11451
19531,2248,2123,14743,24638,16469,12707,20927,1369,11451,4270
20927,8682,6901,24638,16469,8633,19531,3708,11451,4270,10122
3708,1138,3941,16469,8633,20627,20927,18626,4270,10122,2089
18626,8502,4831,8633,20627,8737,3708,13991,10122,2089,375
13991,9452,9792,20627,8737,11389,18626,10382,2089,375,4793
10382,8479,9586,8737,11389,15540,13991,7405,375,4793,11590
7405,5985,6134,11389,15540,24566,10382,17830,4793,11590,6444
17830,7445,9564,15540,24566,12697,7405,8550,11590,6444,8857
8550,7041,6087,24566,12697,10074,17830,18465,6444,8857,11559
18465,6923,9407,12697,10074,6324,8550,3352,8857,11559,5657
3352,2014,6972,10074,6324,18564,18465,13643,11559,5657,1187
13643,8227,4201,6324,18564,12481,3352,14265,5657,1187,21667
14265,5051,5377,18564,12481,13655,13643,676,1187,21667,22362
676,7842,8887,12481,13655,10725,14265,22850,21667,22362,16324
22850,4141,1869,13655,10725,6078,676,5246,22362,16324,16378
5246,1374,2741,10725,6078,16503,22850,914,16324,16378,10854
914,345,6408,6078,16503,6643,5246,6072,16378,10854,4177
6072,5995,1483,16503,6643,20804,914,2707,10854,4177,16145
2707,350,4497,6643,20804,11772,6072,1069,4177,16145,13130
1069,6314,9802,20804,11772,4460,2707,11437,16145,13130,21865
11437,642,1145,11772,4460,20456,1069,17357,13130,21865,21346
17357,5740,6627,4460,20456,11743,11437,13762,21865,21346,8252
13762,3632,3186,20456,11743,16990,17357,5464,21346,8252,16461
5464,2543,673,11743,16990,22523,13762,11138,8252,16461,17349
11138,5625,5818,16990,22523,18249,5464,10889,16461,17349,8914
10889,6433,7639,22523,18249,1452,11138,6335,17349,8914,12661
6335,2790,4660,18249,1452,12231,10889,19176,8914,12661,10014
19176,8193,4194,1452,12231,3413,6335,2457,12661,10014,7404
2457,6389,6035,12231,3413,10558,19176,11957,10014,7404,19824
11957,9433,6882,3413,10558,3833,2457,1539,7404,19824,681
1539,4256,807,10558,3833,22327,11957,23359,19824,681,2955
23359,9623,4601,3833,22327,12017,1539,7152,681,2955,2608
7152,7216,5618,22327,12017,23350,23359,8679,2955,2608,16867
8679,6084,7566,12017,23350,22700,7152,9973,2608,16867,21240
9973,6468,8750,23350,22700,10929,8679,15911,16867,21240,3110
15911,3720,7110,22700,10929,19709,9973,20869,21240,3110,1905
20869,6248,9460,10929,19709,5338,15911,198,3110,1905,13314
198,89,9880,19709,5338,1619,20869,18408,1905,13314,880
18408,8998,8984,5338,1619,8605,198,3291,13314,880,16966
3291,6905,4624,1619,8605,13651,18408,119,880,16966,1042
119,4803,3338,8605,13651,17304,3291,4833,16966,1042,10782
4833,2263,3945,13651,17304,17605,119,4526,1042,10782,11672
4526,7998,456,17304,17605,23143,4833,5176,10782,11672,8296
5176,4491,739,17605,23143,19815,4526,8510,11672,8296,5107
8510,2843,3925,23143,19815,6509,5176,718,8296,5107,17569
718,7621,3452,19815,6509,20551,8510,2122,5107,17569,3340
2122,1084,7245,6509,20551,16517,718,8049,17569,3340,175
8049,4405,8300,20551,16517,6150,2122,13082,3340,175,5501
13082,9215,6842,16517,6150,20444,8049,8358,175,5501,20852
8358,2218,5683,6150,20444,10658,13082,6291,5501,20852,11319
6291,1944,2290,20444,10658,9775,8358,23125,20852,11319,11913
23125,9145,8192,10658,9775,5643,6291,5530,11319,11913,2991
5530,1751,9234,9775,5643,3612,23125,2096,11913,2991,2620
2096,4424,7101,5643,3612,15829,5530,15433,2991,2620,18335
15433,8219,1330,3612,15829,12244,2096,21028,2620,18335,1742
21028,1725,9374,15829,12244,19007,15433,20734,18335,1742,9651
20734,4668,341,12244,19007,18667,21028,21248,1742,9651,7003
21248,3319,9019,19007,18667,9369,20734,19333,9651,7003,7336
19333,7149,7811,18667,9369,15188,21248,21553,7003,7336,3707
21553,9758,6345,9369,15188,3449,19333,4637,7336,3707,4016
4637,8088,3732,15188,3449,20398,21553,23410,3707,4016,23369
23410,9797,9172,3449,20398,21226,4637,21232,4016,23369,10231
21232,7329,554,20398,21226,18456,23410,18639,23369,10231,15067
18639,3825,6544,21226,18456,4609,21232,14072,10231,15067,11784
14072,7396,6043,18456,4609,12712,18639,12816,15067,11784,4584
12816,8580,9341,4609,12712,13270,14072,11693,11784,4584,4576
11693,8334,7725,12712,13270,24651,12816,1376,4584,4576,6843
1376,3885,6437,13270,24651,24418,11693,13953,4576,6843,23483
13953,3312,8310,24651,24418,22001,1376,23677,6843,23483,1281
23677,3538,1531,24418,22001,21331,13953,21369,23483,1281,23633
21369,5992,1616,22001,21331,14152,23677,24216,1281,23633,5451
24216,7257,7012,21331,14152,1108,21369,24731,23633,5451,19738
24731,1957,576,14152,1108,5278,24216,6590,5451,19738,4308
6590,2383,5458,1108,5278,8351,24731,21349,19738,4308,8136
21349,4739,2142,5278,8351,12291,6590,24873,4308,8136,8901
24873,1803,9179,8351,12291,13834,21349,278,8136,8901,5238
278,2226,7952,12291,13834,23370,24873,10337,8901,5238,21454
10337,8352,9555,13834,23370,5866,278,23139,5238,21454,1752
23139,8507,2177,23370,5866,960,10337,12862,21454,1752,23979
12862,2451,2255,5866,960,23192,23139,13990,1752,23979,15813
13990,4572,1031,960,23192,9681,12862,12778,23979,15813,3397
12778,7948,9258,23192,9681,620,13990,22554,15813,3397,2461
22554,5109,1834,9681,620,16088,12778,20211,3397,2461,19466
20211,5695,4773,620,16088,23281,22554,22122,2461,19466,11316
22122,6496,5586,16088,23281,8485,20211,15605,19466,11316,11293
15605,2656,2488,23281,8485,22529,22122,23808,11316,11293,11457
23808,3554,9913,8485,22529,1131,15605,8119,11293,11457,7581
8119,9500,5511,22529,1131,16919,23808,16545,11457,7581,11650
16545,6841,1884,1131,16919,13010,8119,6546,7581,11650,6604
6546,7321,1581,16919,13010,16386,16545,5828,11650,6604,21328
5828,378,9125,13010,16386,6087,6546,246,6604,21328,7015
246,7112,2604,16386,6087,21979,5828,23386,21328,7015,14656
23386,3429,5464,6087,21979,24986,246,7685,7015,14656,11971
7685,8511,1936,21979,24986,16790,23386,16716,14656,11971,20156
16716,3993,962,24986,16790,14692,7685,11347,11971,20156,5087
