25000
24093,3197,7878,9375,13301,5121
9375,6061,2650,24093,10141,13301,5121,2596
10141,6509,6946,9375,6416,5121,2596,19253
6416,4900,1808,10141,9944,2596,19253,1219
9944,4518,130,6416,9725,19253,1219,9739
9725,8270,6315,9944,13344,1219,9739,14620
13344,9208,6738,9725,18705,9739,14620,9118
18705,8592,5992,13344,10463,14620,9118,24407
10463,4034,3115,18705,22721,9118,24407,24596
22721,7379,3639,10463,21313,24407,24596,23507
21313,9023,1873,22721,12008,24596,23507,5238
12008,9000,5227,21313,24876,23507,5238,10919
24876,9235,2328,12008,19559,5238,10919,8799
19559,1852,3701,24876,24062,10919,8799,22006
24062,6558,2096,19559,3920,8799,22006,24162
3920,4765,6108,24062,12149,22006,24162,18396
12149,9974,827,3920,11528,24162,18396,3345
11528,5110,2835,12149,3940,18396,3345,1988
3940,7773,6363,11528,7123,3345,1988,23954
7123,4643,8643,3940,5065,1988,23954,19349
5065,2845,9265,7123,1461,23954,19349,21855
1461,1311,2053,5065,3921,19349,21855,23778
3921,2356,9903,1461,7576,21855,23778,19124
7576,4397,6390,3921,18272,23778,19124,5472
18272,9370,1776,7576,5386,19124,5472,6942
5386,6381,8393,18272,3056,5472,6942,1771
3056,1,5381,5386,11569,6942,1771,15433
11569,9972,9237,3056,448,1771,15433,8408
448,4061,1824,11569,8033,15433,8408,13741
8033,2938,6971,448,11235,8408,13741,21760
11235,3920,7703,8033,22792,13741,21760,892
22792,9431,246,11235,3298,21760,892,2575
3298,4882,4542,22792,8704,892,2575,22067
8704,3082,9008,3298,2724,2575,22067,17579
2724,7257,4077,8704,8433,22067,17579,3745
8433,7651,102,2724,17432,17579,3745,19331
17432,3343,8962,8433,1754,3745,19331,17019
1754,8508,2051,17432,13465,19331,17019,17580
13465,5217,2905,1754,17291,17019,17580,19235
17291,8441,939,13465,7255,17580,19235,11439
7255,1034,1174,17291,677,19235,11439,18635
677,5685,1035,7255,14260,11439,18635,1195
14260,6555,5657,677,15901,18635,1195,11095
15901,6624,6968,14260,17622,1195,11095,13359
17622,7482,9562,15901,21043,11095,13359,7407
21043,3939,7754,17622,16696,13359,7407,23528
16696,3618,9723,21043,11790,7407,23528,9157
11790,8001,8500,16696,24393,23528,9157,15726
24393,617,7435,11790,1415,9157,15726,6148
1415,7508,7874,24393,24077,15726,6148,13734
24077,1512,5160,1415,1289,6148,13734,4103
1289,4328,1207,24077,20021,13734,4103,23737
20021,474,2836,1289,10142,4103,23737,8256
10142,3258,5692,20021,6614,23737,8256,23122
6614,5742,8051,10142,22890,8256,23122,2548
22890,2983,3128,6614,2920,23122,2548,8138
2920,9225,8668,22890,8856,2548,8138,11885
8856,4163,2132,2920,12960,8138,11885,8151
12960,4326,7140,8856,8168,11885,8151,4379
8168,9100,8160,12960,1145,8151,4379,10639
1145,6702,9392,8168,22011,4379,10639,16941
22011,5914,6672,1145,14444,10639,16941,194
14444,9115,3915,22011,8757,16941,194,24395
8757,5173,9732,14444,21310,194,24395,10404
21310,1350,9033,8757,19522,24395,10404,14544
19522,3958,9215,21310,19238,10404,14544,16337
19238,545,8286,19522,4437,14544,16337,2317
4437,422,1020,19238,19325,16337,2317,13795
19325,1123,33,4437,21951,2317,13795,14188
21951,3064,3217,19325,10065,13795,14188,9155
10065,8084,6047,21951,17018,14188,9155,13297
17018,6345,3662,10065,11003,9155,13297,4566
11003,1068,6860,17018,3119,13297,4566,24893
3119,5794,5394,11003,21967,4566,24893,22590
21967,4000,1247,3119,16544,24893,22590,9888
16544,9906,7055,21967,6399,22590,9888,20866
6399,639,5820,16544,1982,9888,20866,13343
1982,79,6106,6399,5634,20866,13343,19963
5634,6088,5252,1982,19338,13343,19963,24995
19338,2190,3790,5634,2725,19963,24995,11986
2725,638,2500,19338,3484,24995,11986,18993
3484,3005,1183,2725,8972,11986,18993,20345
8972,786,9780,3484,3586,18993,20345,2397
3586,8555,8261,8972,2438,20345,2397,13434
2438,9813,7971,3586,4672,2397,13434,2054
4672,1478,4249,2438,23039,13434,2054,660
23039,4019,4175,4672,24086,2054,660,2260
24086,4263,1439,23039,8361,660,2260,24209
8361,7388,58,24086,20036,2260,24209,24398
20036,6833,7740,8361,18706,24209,24398,496
18706,7657,6739,20036,24185,24398,496,10926
24185,1147,4648,18706,7761,496,10926,24286
7761,8911,1227,24185,10960,10926,24286,17170
10960,754,4999,7761,15441,24286,17170,13526
15441,2831,9296,10960,11664,17170,13526,15280
11664,8790,9821,15441,8719,13526,15280,10925
8719,1796,8147,11664,563,15280,10925,23703
563,1005,8934,8719,753,10925,23703,21281
753,7927,5912,563,23616,23703,21281,12786
23616,7196,4092,753,20744,21281,12786,13332
20744,3884,5026,23616,23308,12786,13332,21700
23308,4694,4255,20744,13973,13332,21700,15740
13973,5554,8957,23308,1824,21700,15740,17680
