25000
10290,238,5317,11272,8633,18026
11272,2717,707,10290,2044,8633,18026,2198
2044,8207,4102,11272,5883,18026,2198,12373
5883,9058,5159,2044,2757,2198,12373,23333
2757,7558,2954,5883,12763,12373,23333,2808
12763,3478,4167,2757,6626,23333,2808,10676
6626,5910,4413,12763,24198,2808,10676,19464
24198,2156,9716,6626,12585,10676,19464,1005
12585,7299,250,24198,6877,19464,1005,4651
6877,1360,8557,12585,5602,1005,4651,13284
5602,9243,4727,6877,4722,4651,13284,24738
4722,361,8218,5602,20965,13284,24738,12170
20965,2263,3091,4722,12911,24738,12170,23974
12911,6874,9981,20965,2703,12170,23974,4442
2703,4121,9706,12911,7769,23974,4442,11264
7769,352,4360,2703,8462,4442,11264,18967
8462,1375,9422,7769,18042,11264,18967,2075
18042,5067,5934,8462,5999,18967,2075,23906
5999,3524,477,18042,7403,2075,23906,5334
7403,1094,7434,5999,21802,23906,5334,15264
21802,9783,924,7403,8128,5334,15264,13584
8128,1601,5694,21802,22325,15264,13584,16949
22325,5338,110,8128,16394,13584,16949,6929
16394,1762,8989,22325,4967,16949,6929,6076
4967,360,9474,16394,14041,6929,6076,6707
14041,3898,5956,4967,19616,6076,6707,10411
19616,4201,4259,14041,7324,6707,10411,6683
7324,526,6464,19616,20208,10411,6683,19359
20208,7351,3752,7324,10032,6683,19359,181
10032,2797,1472,20208,22113,19359,181,11562
22113,9810,3150,10032,1050,181,11562,1483
1050,2184,1186,22113,16814,11562,1483,1158
16814,8924,7251,1050,2597,1483,1158,7656
2597,7120,8800,16814,13595,1158,7656,10507
13595,7728,4566,2597,16,7656,10507,11514
16,2586,3864,13595,24944,10507,11514,1938
24944,5491,539,16,9459,11514,1938,24749
9459,9558,7181,24944,3743,1938,24749,14374
3743,649,1320,9459,20135,24749,14374,4057
20135,6170,7362,3743,18317,14374,4057,23148
18317,794,69,20135,10886,4057,23148,16547
10886,9670,1348,18317,8670,23148,16547,12519
8670,4328,6548,10886,7781,16547,12519,18186
7781,4164,8031,8670,1924,12519,18186,10944
1924,301,6962,7781,6205,18186,10944,3816
6205,9504,111,1924,276,10944,3816,1434
276,6464,8040,6205,7118,3816,1434,17154
7118,7649,1740,276,3978,1434,17154,22847
3978,1644,1122,7118,18250,17154,22847,4959
18250,540,5724,3978,18394,22847,4959,9990
18394,5688,3126,18250,23315,4959,9990,6639
23315,9588,7531,18394,451,9990,6639,6593
451,17,9146,23315,24422,6639,6593,20997
24422,4712,667,451,6340,6593,20997,22233
6340,6818,883,24422,176,20997,22233,5591
176,8029,3965,6340,11429,22233,5591,20541
11429,7304,4051,176,3408,5591,20541,5037
3408,1665,1632,11429,14936,20541,5037,12338
14936,599,5829,3408,4042,5037,12338,7729
4042,9664,900,14936,16006,12338,7729,16756
16006,9143,5520,4042,20148,7729,16756,18640
20148,7364,5607,16006,5159,16756,18640,3598
5159,3560,1365,20148,2464,18640,3598,2122
2464,3699,5204,5159,15364,3598,2122,17082
15364,2487,4239,2464,9371,2122,17082,16577
9371,929,4528,15364,1557,17082,16577,2266
1557,3717,517,9371,14210,16577,2266,12959
14210,2059,3735,1557,3954,2266,12959,22790
3954,6016,6772,14210,9619,12959,22790,22613
9619,754,9186,3954,6497,22790,22613,15965
6497,4007,5135,9619,21423,22613,15965,23184
21423,3151,1311,6497,24983,15965,23184,2010
24983,9186,4816,21423,674,23184,2010,14281
674,9295,9785,24983,24007,2010,14281,17152
24007,6998,8959,674,4345,14281,17152,2640
4345,686,6141,24007,11630,17152,2640,17431
11630,831,4402,4345,13744,2640,17431,23431
13744,8101,4392,11630,24909,17431,23431,18148
24909,5767,8152,13744,2673,23431,18148,12017
2673,5948,4607,24909,20945,18148,12017,2060
20945,8744,3229,2673,19756,12017,2060,18711
19756,9135,8813,20945,19021,2060,18711,822
19021,3747,1194,19756,14796,18711,822,22060
14796,2548,6115,19021,9363,822,22060,5046
9363,7966,9654,14796,2037,22060,5046,16607
2037,5301,8325,9363,9725,5046,16607,10228
9725,4789,4805,2037,9411,16607,10228,11123
9411,9636,3975,9725,9869,10228,11123,1132
9869,9621,8932,9411,15737,11123,1132,6699
15737,3761,2971,9869,6967,1132,6699,12640
6967,4243,799,15737,18972,6699,12640,11922
18972,5465,5075,6967,23853,12640,11922,7886
23853,1553,9918,18972,13164,11922,7886,8990
13164,5819,7320,23853,6350,7886,8990,19786
6350,8070,8119,13164,21981,8990,19786,23948
21981,8279,6814,6350,10921,19786,23948,9919
10921,1349,7414,21981,24484,23948,9919,18502
24484,5628,1448,10921,9543,9919,18502,5717
9543,8609,4528,24484,5249,18502,5717,918
5249,7563,2927,9543,13408,5717,918,9523
13408,4183,9216,5249,24548,918,9523,16553
24548,1253,5324,13408,18166,9523,16553,4890
18166,4021,7241,24548,19965,16553,4890,16166
19965,9300,9995,18166,15475,4890,16166,24286
15475,6173,9413,19965,16549,16166,24286,5991
16549,2966,417,15475,18882,24286,5991,5019
18882,6564,8431,16549,23217,5991,5019,13699
23217,1844,8117,18882,17289,5019,13699,17314
17289,4701,4015,23217,16215,13699,17314,5527
16215,1789,2772,17289,24072,17314,5527,5225
24072,2134,69,16215,19810,5527,5225,4759
19810,5938,3483,24072,24507,5225,4759,7522
24507,7483,1566,19810,4373,4759,7522,16167
4373,1283,2444,24507,17482,7522,16167,3355
17482,2447,5198,4373,10227,16167,3355,12587
10227,1724,2982,17482,5833,3355,12587,12275
5833,4415,2977,10227,8652,12587,12275,20782
8652,8306,4788,5833,10923,12275,20782,13211
10923,218,7606,8652,18194,20782,13211,23360
18194,4783,2744,10923,6709,13211,23360,5291
6709,3371,4102,18194,12567,23360,5291,5189
12567,9513,9935,6709,22774,5291,5189,15003
22774,8885,7709,12567,17015,5189,15003,19159
17015,4404,3587,22774,5377,15003,19159,16765
5377,1724,6194,17015,11031,19159,16765,14126
11031,2711,3858,5377,24676,16765,14126,19611
24676,2615,8649,11031,16673,14126,19611,18747
16673,3694,6450,24676,784,19611,18747,12006
784,6568,1329,16673,171,18747,12006,11082
171,8895,9015,784,5181,12006,11082,11173
5181,6528,619,171,14987,11082,11173,11271
14987,8349,7295,5181,13428,11173,11271,16666
13428,9948,6655,14987,5585,11271,16666,24344
5585,2083,6518,13428,21012,16666,24344,3459
21012,614,3219,5585,2135,24344,3459,6601
2135,5614,3985,21012,22282,3459,6601,7832
22282,7321,5127,2135,8178,6601,7832,10555
8178,273,6206,22282,18389,7832,10555,11431
18389,2836,4677,8178,4930,10555,11431,13689
4930,9793,4560,18389,21768,11431,13689,12490
21768,7223,2504,4930,4461,13689,12490,19957
4461,4771,9838,21768,2435,12490,19957,3576
2435,7506,4817,4461,8557,19957,3576,21449
8557,2641,4074,2435,7714,3576,21449,8148
7714,6146,1536,8557,5777,21449,8148,1797
5777,9441,9026,7714,5635,8148,1797,22745
5635,8507,7790,5777,9416,1797,22745,12857
9416,6321,4807,5635,14905,22745,12857,5047
14905,797,4757,9416,14494,12857,5047,23276
14494,7677,1411,14905,6806,5047,23276,16256
6806,7976,3292,14494,21165,23276,16256,23607
21165,1749,5297,6806,7657,16256,23607,17894
7657,4771,8374,21165,8937,23607,17894,20599
8937,7855,7608,7657,8491,17894,20599,6197
8491,9403,4001,8937,18851,20599,6197,19887
18851,8520,6627,8491,16315,6197,19887,12352
16315,2857,9643,18851,17281,19887,12352,19703
17281,2817,363,16315,15096,12352,19703,16458
15096,4460,5458,17281,19703,16458
8633,789,6959,10290,11272,18026,3485,9412
18026,3346,230,10290,11272,2044,8633,2198,3485,9412,22546
2198,5985,8205,11272,2044,5883,18026,12373,9412,22546,8316
12373,4372,8659,2044,5883,2757,2198,23333,22546,8316,18714
23333,3012,5170,5883,2757,12763,12373,2808,8316,18714,14124
2808,3416,690,2757,12763,6626,23333,10676,18714,14124,6844
10676,2933,1392,12763,6626,24198,2808,19464,14124,6844,9667
19464,334,1034,6626,24198,12585,10676,1005,6844,9667,14345
1005,3041,5105,24198,12585,6877,19464,4651,9667,14345,4251
4651,9408,7248,12585,6877,5602,1005,13284,14345,4251,18513
13284,9065,8812,6877,5602,4722,4651,24738,4251,18513,16508
24738,1249,7586,5602,4722,20965,13284,12170,18513,16508,19254
12170,1791,4107,4722,20965,12911,24738,23974,16508,19254,1157
23974,3581,960,20965,12911,2703,12170,4442,19254,1157,9981
4442,4470,8042,12911,2703,7769,23974,11264,1157,9981,17423
11264,6419,5260,2703,7769,8462,4442,18967,9981,17423,3402
18967,1353,6117,7769,8462,18042,11264,2075,17423,3402,8540
2075,1842,7338,8462,18042,5999,18967,23906,3402,8540,2911
23906,4323,2567,18042,5999,7403,2075,5334,8540,2911,5244
5334,5997,3687,5999,7403,21802,23906,15264,2911,5244,6120
15264,4089,5765,7403,21802,8128,5334,13584,5244,6120,18955
13584,729,7022,21802,8128,22325,15264,16949,6120,18955,3173
16949,3509,1063,8128,22325,16394,13584,6929,18955,3173,4063
6929,4409,2902,22325,16394,4967,16949,6076,3173,4063,8119
6076,6169,3817,16394,4967,14041,6929,6707,4063,8119,11439
6707,151,5234,4967,14041,19616,6076,10411,8119,11439,22821
10411,8981,1400,14041,19616,7324,6707,6683,11439,22821,14908
6683,9172,772,19616,7324,20208,10411,19359,22821,14908,16919
19359,5507,2754,7324,20208,10032,6683,181,14908,16919,19479
181,1733,6330,20208,10032,22113,19359,11562,16919,19479,24627
11562,7148,4504,10032,22113,1050,181,1483,19479,24627,20645
1483,7942,4853,22113,1050,16814,11562,1158,24627,20645,13059
1158,6973,6136,1050,16814,2597,1483,7656,20645,13059,7240
7656,2191,7648,16814,2597,13595,1158,10507,13059,7240,243
10507,8703,4541,2597,13595,16,7656,11514,7240,243,19937
11514,1336,9144,13595,16,24944,10507,1938,243,19937,5949
